channel,channel_id,video_id,title,published_at_utc,public_view_count,retrieved_at_utc,canonical_url,source,reason
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,FQCNl5tdXds,후덜덜한 물가에 놀라고 시작하는 홍콩 입국기 [홍콩 01],2023-10-08T01:00:09Z,74386,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=FQCNl5tdXds,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,DYH6pRrrUeA,한달살기 역대 최고 비용을 쓴 제주도의 충격적인 현재 상황,2024-04-21T00:00:05Z,73403,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=DYH6pRrrUeA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,d8qhTTg74pI,"우리가 겨울에 치앙마이에서 살고 있는 이유 [태국 13]_로열파크, 호수뷰 카페",2023-01-15T02:45:01Z,72458,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=d8qhTTg74pI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,L5jqg1QHz3g,하루하루 가격이 달라지는 역대급 물가의 터키 입국기,2024-05-12T00:00:07Z,72458,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=L5jqg1QHz3g,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,tYvTDllTPZQ,"발리 해변은 진짜 쓰레기 천국일까? 발리의 멋진 해변은 남쪽에 있었다! [시칠리안 인도네시아 07]_빠당빠당 비치, 울루와뚜, 싱글핀",2023-05-22T08:00:18Z,71376,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=tYvTDllTPZQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,7wMtrt2BVpM,자꾸만 먹을 걸 주는 인심 좋은 가오슝 여행 시작 [대만 04],2023-09-10T01:00:05Z,69674,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=7wMtrt2BVpM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,Vwnpi70MLjE,제주도 방 세개 짜리 단독주택에 나 혼자 살게된 사연,2024-08-04T00:00:15Z,69143,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Vwnpi70MLjE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,OE4xJWyAsRU,한국인 97%는 절대 모르는 초가성비 방콕 로컬 탐방기,2026-03-08T01:00:24Z,68586,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=OE4xJWyAsRU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,i5qsOR-_f0A,3년이 지나 드디어 우리집이 생겼다 (아파트 사전점검 브이로그),2025-05-10T05:45:25Z,38739,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=i5qsOR-_f0A,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,Ek5mi_g2KKw,와이프가 슬램덩크에 빠졌어요  [공부하다가 뛰쳐나가 영화 본 VLOG],2023-02-21T10:06:05Z,21159,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Ek5mi_g2KKw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,TayxmFlIR2c,"[유럽ep5] 오스트리아 비엔나여행 3일차 | 판도르프 아울렛, 빈 미술사, 비포선라이즈 촬영지 알베르티나 미술관",2023-10-12T08:13:38Z,19032,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=TayxmFlIR2c,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,YutSVw0Akj4,현지인에게도 관광지같았던 감천문화마을,2023-07-15T10:40:50Z,17431,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=YutSVw0Akj4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,U7uuV-qjALY,[유럽ep12] 두브로브니크 뷰 최고의 숙소 | 가성비 미친 마트물가 | 구시가지 | 크로아티아,2024-03-04T09:49:35Z,12831,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=U7uuV-qjALY,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,4scEU63WrXo,아킬레스건 파열 수술 | 2주간의 입원 그리고 한달간의 외래 | 입원 브이로그,2024-06-27T13:25:39Z,12218,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=4scEU63WrXo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,Sq-TyFs3F4o,[유럽ep6] 빈에서 두번의 환승 끝에 도착한 할슈타트 당일치기 | 마지막 오스트리아 여행,2023-10-24T08:01:37Z,11713,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Sq-TyFs3F4o,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,w5QdQ4sVLMQ,[오늘 뭐먹지?]  달콤 짭짤 가지요리,2023-04-24T04:57:30Z,10698,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=w5QdQ4sVLMQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,-_u8aiJz4aI,[유럽ep1] 체코 프라하 여행 / 현지 물가 상태 / 프라하성 수도원맥주 까를교 국립미술관 슈테른베르  Czech Prague day1,2023-09-04T11:23:37Z,10103,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=-_u8aiJz4aI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,zpteh-uvDlA,[유럽ep11] 너무 눈부셔서 눈을 뜰수없었던 아름다운 휴양도시 스플리트 | 크로아티아,2024-02-13T10:40:57Z,8615,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=zpteh-uvDlA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,c-V9dFaTrIs,[벤츠마라톤] 광안대교를 달리다 | 기브앤레이스 | 신혼부부VLOG,2023-04-14T09:00:32Z,7299,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=c-V9dFaTrIs,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,wETBuGLyd_Q,[유럽ep10] 크로아티아 국립공원 플리트비체 (H코스) + 스플리트 맛보기,2024-01-08T13:59:21Z,6721,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=wETBuGLyd_Q,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,tdV9rhndA0s,[유럽ep7] 부부싸움으로 얼룩진 눈물의 부다페스트 | 굴라쉬 식당 |  에어비앤비 숙소 추천 | 헝가리 야경,2023-11-06T10:45:58Z,6566,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=tdV9rhndA0s,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,H59duBU_8EE,[유럽ep13] 모든걸 한번에 즐긴 두브로브니크 | 성벽투어 | 부자카페 | 반예비치 | 스르지산 노을,2024-03-25T06:00:06Z,5693,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=H59duBU_8EE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,KqKFHdGnMY8,MBTI가 다른 부부의 여행 스타일 (ISFJ x ENFP),2023-12-24T14:48:46Z,5536,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=KqKFHdGnMY8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,ZxguIYKbCY8,부산 캠핑장 추천 | 모든 게 완벽했던 첫 노지캠핑 | 가덕도,2023-07-02T14:55:33Z,5390,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ZxguIYKbCY8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,O_lvkUVUGEU,어차피 침대는 너의 것,2024-05-05T11:49:59Z,4802,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=O_lvkUVUGEU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,wLHEFYg69xo,슬램덩크가 와이프에게 미치는 영향  [해운대 블루라인파크 아침 조깅 VLOG],2023-02-14T16:30:15Z,4551,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=wLHEFYg69xo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,9mtJOLuWS7o,[오늘 뭐먹지?] 라이스페이퍼 가지야채튀김 / 간단 레시피,2023-08-05T08:00:04Z,4348,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=9mtJOLuWS7o,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,qlkWm5_ewLg,[튀르키예ep1] 날씨도 물가도 미쳐버린 이스탄불 구시가지 여행 | 아야소피아 | 지하저수지 | 슐탄 아흐메트 모스크,2025-06-09T10:36:51Z,4277,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=qlkWm5_ewLg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,PxK_Y5k9sPU,아무 정보도 없이 어린이대공원에 간 초보 블로거 | 성지곡 | 부산 어린이 대공원,2023-05-28T03:52:51Z,4002,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=PxK_Y5k9sPU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,dqzsoVkBPAA,[유럽ep2] 체코 프라하 여행 / 구시가지 한번에 둘러 보기 / 천문시계 / 가성비 맛집 / 프라하 야경 / Czech Prague day2,2023-09-11T12:35:11Z,3924,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=dqzsoVkBPAA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,QnzCMmAyvts,[하루 요리]하루다쓴남편의 오늘 요리는?!!  대구막창,2023-02-19T11:34:55Z,3778,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=QnzCMmAyvts,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,eMvJvwg4R74,[유럽ep3] 오스트리아 비엔나여행 1일차 / 벨베데레궁전 필름페스티벌 빈시청사 숙소추천,2023-09-22T09:32:10Z,3209,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=eMvJvwg4R74,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,fWLpfSb1Vxs,해운대오면 꼭 가야할 곳!! 🌺동백섬 힐링 투어🚶‍♂️| 해운대뷰 산책로 | 3월 동백꽃 개화,2023-03-09T10:13:05Z,3116,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=fWLpfSb1Vxs,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,bYcRxdoLVOI,[유럽ep17] 체코 프라하 동유럽 여행 마지막 날 / 보타니쿠스 쇼핑 / 수도원 맥주 / 중화항공 / Czech Prague,2024-06-01T01:30:19Z,2950,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=bYcRxdoLVOI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,17ZOhjhx6hU,[유럽ep14] 비가 오는 마지막 두브로브니크 | 구시가지 | 고양이천국,2024-05-01T01:43:55Z,2868,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=17ZOhjhx6hU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,gV4MWO4-4jI,더운 여름 합천영상테마파크로 가다,2023-07-29T08:00:30Z,2848,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=gV4MWO4-4jI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,VjrNmXzvlzk,[유럽ep8] 하루만에 즐기는 헝가리 부다페스트 | 시간대별 어부의요새 | 부다성 | 유람선 시간 | 부다페스트 날씨,2023-11-26T01:58:16Z,2328,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=VjrNmXzvlzk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,8R3YkTjiPys,[유럽ep4] 오스트리아 비엔나여행 2일차 / 쇤부른궁 피그뮐러 슈테판 성페터성당 앙커우인형시계 비엔나야경,2023-10-03T08:46:13Z,2173,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=8R3YkTjiPys,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,KbIUok8eD9M,"부산 장산 등산⛰️ (한국 전쟁 70여년 만에 정상 개방!!) 정상에서 즐기는 해운대, 광안리 뷰!",2023-02-28T14:19:50Z,2149,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=KbIUok8eD9M,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,dQUpu3bgMHw,[유럽ep9] 크로아티아 자그레브에서는 무엇을 할 수 있을까 | 자그레브 여행기,2023-12-18T06:09:16Z,2147,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=dQUpu3bgMHw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,gvN8Uj2mZ_s,[유럽ep16] 체코 프라하 팁투어 / 꼴레뇨 맛집 PORKS / 바츨라프광장  Czech Prague,2024-05-18T02:00:17Z,2145,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=gvN8Uj2mZ_s,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,RIk4XXIYnEY,[유럽ep15] 두브로브니크에서 프라하 이동 | 두브로브니크 공항 | 위험한 비행,2024-05-12T03:52:39Z,2071,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=RIk4XXIYnEY,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,sFJKYp6FkQA,[튀르키예ep0] 아킬레스 파열 3개월 후 떠나는 첫 여행 | 에어차이나 환승 라운지 경험하기,2025-05-19T08:35:01Z,1946,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=sFJKYp6FkQA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,QlYoW15KQhI,[리틀포레스트] 와이프의 친정에 갔다 (쌩얼주의🤦‍♀️),2023-05-02T07:00:09Z,1929,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=QlYoW15KQhI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,8BuQZe_z0Ys,[하루요리] 하루다쓴남편의 오늘 요리는?!! 돼지껍데기,2023-03-11T10:43:54Z,1774,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=8BuQZe_z0Ys,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
하루다씀 HARUDASSEUM,UC7wGJnpnPk50yMm6Kv6lMsQ,jFp89GSCpQk,[하루 요리] 하루다쓴남편의 오늘 저녁 메뉴는?!!,2023-02-05T14:28:56Z,1670,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=jFp89GSCpQk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
